origin_code,origin_name,destination_code,destination_name,direct_service,hub_code,flight_hours,airport_distance_km,itinerary_type
YYZ,Toronto Pearson,YYZ,Toronto Pearson,False,,0.0,0.0,same airport
YYZ,Toronto Pearson,YTZ,Toronto Billy Bishop,True,,1.55,19.188036350979782,direct
YYZ,Toronto Pearson,YUL,Montreal Trudeau,True,,1.6179919543765793,506.753402588795,direct
YYZ,Toronto Pearson,YHU,Montreal Saint-Hubert,False,YOW,3.3,532.2113382783604,connecting
YYZ,Toronto Pearson,YVR,Vancouver,True,,5.08011838272515,3345.697073834623,direct
YYZ,Toronto Pearson,YYC,Calgary,True,,4.278979093277858,2688.7628564878432,direct
YYZ,Toronto Pearson,YEG,Edmonton,True,,4.279801511693184,2689.4372395884106,direct
YYZ,Toronto Pearson,YOW,Ottawa,True,,1.55,363.0749836292296,direct
YYZ,Toronto Pearson,YWG,Winnipeg,True,,2.8345987890015856,1504.3710069813003,direct
YYZ,Toronto Pearson,YXE,Saskatoon,True,,3.6954094568403435,2210.2357546090816,direct
YYZ,Toronto Pearson,YQR,Regina,True,,3.473341585450717,2028.1401000695878,direct
YYZ,Toronto Pearson,YQB,Quebec City,True,,1.8916111801203592,731.1211676986945,direct
YYZ,Toronto Pearson,YYJ,Victoria,True,,5.110550496612412,3370.6514072221776,direct
YYZ,Toronto Pearson,YLW,Kelowna,True,,4.738929900005754,3065.9225180047183,direct
YYZ,Toronto Pearson,YXX,Abbotsford,True,,5.010151332224495,3288.324092424086,direct
YYZ,Toronto Pearson,YQQ,Comox,True,,5.221793682504045,3461.870819653317,direct
YYZ,Toronto Pearson,YCD,Nanaimo,False,YYC,6.380974610804434,3397.322931046229,connecting
YYZ,Toronto Pearson,YKA,Kamloops,False,YYC,6.032076121333412,3138.7108838727263,connecting
YYZ,Toronto Pearson,YXS,Prince George,False,YEG,6.215711747845014,3292.881547325694,connecting
YYZ,Toronto Pearson,YMM,Fort McMurray,True,,4.21640884254096,2637.4552508835873,direct
YYZ,Toronto Pearson,YQU,Grande Prairie,False,YEG,6.029801511693184,3062.1240393371922,connecting
YYZ,Toronto Pearson,YQL,Lethbridge,False,YYC,6.028979093277858,2593.9707814825656,connecting
YYZ,Toronto Pearson,YBR,Brandon,False,MSP,4.447592821309791,1688.504836718934,connecting
YYZ,Toronto Pearson,YHZ,Halifax,True,,2.570502697797951,1287.8122121943197,direct
YYZ,Toronto Pearson,YYG,Charlottetown,True,,2.6188643767389266,1327.4687889259199,direct
YYZ,Toronto Pearson,YFC,Fredericton,True,,2.292821098522896,1060.1133007887747,direct
YYZ,Toronto Pearson,YSJ,Saint John,True,,2.345194816592578,1103.0597496059138,direct
YYZ,Toronto Pearson,YQM,Moncton,True,,2.470824736739483,1206.076284126376,direct
YYZ,Toronto Pearson,YYT,St. John's,True,,3.5890475098185006,2123.0189580511706,direct
YYZ,Toronto Pearson,YDF,Deer Lake,True,,3.1990463888088625,1803.2180388232673,direct
YYZ,Toronto Pearson,YQX,Gander,False,YUL,4.640332334268226,2001.0390075397695,connecting
YYZ,Toronto Pearson,YYR,Goose Bay,False,YUL,4.3988508341894,1765.5560515666461,connecting
YYZ,Toronto Pearson,YHM,Hamilton,True,,1.55,61.396425553243624,direct
YYZ,Toronto Pearson,YKF,Kitchener-Waterloo,True,,1.55,65.34379786620218,direct
YYZ,Toronto Pearson,YXU,London,True,,1.55,142.7594717769915,direct
YYZ,Toronto Pearson,YQG,Windsor,True,,1.55,312.58696208185404,direct
YYZ,Toronto Pearson,YQT,Thunder Bay,True,,2.111837266336214,911.7065583956952,direct
YYZ,Toronto Pearson,YSB,Sudbury,True,,1.55,340.40171515786494,direct
YYZ,Toronto Pearson,YAM,Sault Ste. Marie,True,,1.6028428364979574,494.3311259283251,direct
YYZ,Toronto Pearson,YTS,Timmins,True,,1.6834509973291516,560.4298178099043,direct
YYZ,Toronto Pearson,YYB,North Bay,True,,1.55,299.08027147699903,direct
YYZ,Toronto Pearson,YBG,Saguenay-Bagotville,False,YOW,3.3450705497399524,842.8203766026512,connecting
YYZ,Toronto Pearson,YZV,Sept-Iles,False,YUL,3.7542334752465374,1245.2119105138838,connecting
YYZ,Toronto Pearson,YUY,Rouyn-Noranda,True,,1.6185512383004026,507.21201540633,direct
YYZ,Toronto Pearson,YVO,Val-d'Or,True,,1.6182652405266742,506.977497231873,direct
YYZ,Toronto Pearson,YZF,Yellowknife,False,YEG,6.722517257484683,3059.681496093969,connecting
YYZ,Toronto Pearson,YXY,Whitehorse,False,YEG,7.343940879852022,4067.634698335415,connecting
YYZ,Toronto Pearson,YFB,Iqaluit,False,YOW,5.30785332679638,2340.565183452272,connecting
YYZ,Toronto Pearson,YYQ,Churchill,False,YWG,5.257575969275576,1944.3493936527198,connecting
YYZ,Toronto Pearson,YRT,Rankin Inlet,False,YWG,5.824551741724617,2274.7268016873004,connecting
YYZ,Toronto Pearson,YCB,Cambridge Bay,False,YWG,6.688941710289032,3180.52285226925,connecting
YYZ,Toronto Pearson,YEV,Inuvik,False,YEG,7.877533155302213,4106.464573267899,connecting
YYZ,Toronto Pearson,ATL,Atlanta Hartsfield-Jackson,True,,2.45228345645689,1190.8724342946498,direct
YYZ,Toronto Pearson,LAX,Los Angeles,True,,5.261600330279315,3494.512270829038,direct
YYZ,Toronto Pearson,ORD,Chicago O'Hare,True,,1.8550873433219448,701.1716215239946,direct
YYZ,Toronto Pearson,MDW,Chicago Midway,False,DTW,3.3,695.9733448652736,connecting
YYZ,Toronto Pearson,DFW,Dallas-Fort Worth,True,,3.3521502633982796,1928.763215986589,direct
YYZ,Toronto Pearson,DAL,Dallas Love Field,False,DFW,5.102150263398279,1920.0642391362876,connecting
YYZ,Toronto Pearson,DEN,Denver,True,,3.575521664971812,2111.927765276886,direct
YYZ,Toronto Pearson,JFK,New York JFK,True,,1.7173047303995754,588.1898789276519,direct
YYZ,Toronto Pearson,LGA,New York LaGuardia,False,EWR,3.431018723076308,572.7150843891511,connecting
YYZ,Toronto Pearson,EWR,Newark Liberty,True,,1.681018723076308,558.4353529225727,direct
YYZ,Toronto Pearson,BOS,Boston Logan,True,,1.8720080505812327,715.0466014766107,direct
YYZ,Toronto Pearson,PHL,Philadelphia,False,EWR,3.431018723076308,557.4252741152767,connecting
YYZ,Toronto Pearson,DCA,Washington National,False,EWR,3.431018723076308,578.4475546924006,connecting
YYZ,Toronto Pearson,IAD,Washington Dulles,False,EWR,3.431018723076308,555.6305420662987,connecting
YYZ,Toronto Pearson,BWI,Baltimore-Washington,True,,1.680151149683181,557.7239427402083,direct
YYZ,Toronto Pearson,MIA,Miami,True,,3.425939455461108,1989.2703534781087,direct
YYZ,Toronto Pearson,FLL,Fort Lauderdale,False,ATL,4.794660253039186,1957.9987672984191,connecting
YYZ,Toronto Pearson,MCO,Orlando,False,CLT,4.276698738747341,1701.97241211352,connecting
YYZ,Toronto Pearson,TPA,Tampa,False,CLT,4.354453550905229,1765.271330866171,connecting
YYZ,Toronto Pearson,CLT,Charlotte Douglas,True,,2.1559347754292375,947.8665158519747,direct
YYZ,Toronto Pearson,RDU,Raleigh-Durham,False,EWR,3.6971178506264537,869.9845688937693,connecting
YYZ,Toronto Pearson,BNA,Nashville,False,ORD,3.858564967343354,1032.0731966086141,connecting
YYZ,Toronto Pearson,MEM,Memphis,False,ATL,4.30190135949914,1307.1600406829841,connecting
YYZ,Toronto Pearson,DTW,Detroit Metro,True,,1.55,344.3505261409432,direct
YYZ,Toronto Pearson,MSP,Minneapolis-Saint Paul,True,,2.328581225549258,1089.436604950392,direct
YYZ,Toronto Pearson,MKE,Milwaukee,False,DTW,3.3,673.8793112767042,connecting
YYZ,Toronto Pearson,STL,St. Louis,False,ORD,3.6050873433219444,1051.7330436407024,connecting
YYZ,Toronto Pearson,MCI,Kansas City,False,ORD,3.843637002836595,1345.482800719333,connecting
YYZ,Toronto Pearson,SDF,Louisville,False,DTW,3.35092949477184,798.3170690668769,connecting
YYZ,Toronto Pearson,CMH,Columbus,True,,1.597676600511997,490.0948124198374,direct
YYZ,Toronto Pearson,IND,Indianapolis,False,DTW,3.3,707.1088455444237,connecting
YYZ,Toronto Pearson,IAH,Houston Intercontinental,True,,3.511811324451419,2059.6852860501635,direct
YYZ,Toronto Pearson,HOU,Houston Hobby,False,DFW,5.102150263398279,2086.603713170808,connecting
YYZ,Toronto Pearson,AUS,Austin-Bergstrom,False,DFW,5.102150263398279,2185.898873550478,connecting
YYZ,Toronto Pearson,SAT,San Antonio,False,DFW,5.102150263398279,2292.537099157355,connecting
YYZ,Toronto Pearson,MSY,New Orleans,False,ATL,4.486255218951221,1788.425864488497,connecting
YYZ,Toronto Pearson,PHX,Phoenix Sky Harbor,True,,4.675441277798207,3013.8618477945297,direct
YYZ,Toronto Pearson,TUS,Tucson,False,PHX,6.425441277798207,3009.8304981958854,connecting
YYZ,Toronto Pearson,ABQ,Albuquerque,False,DEN,5.460029682669348,2496.7999422324074,connecting
YYZ,Toronto Pearson,ELP,El Paso,False,DFW,5.631606625482639,2679.965239764162,connecting
YYZ,Toronto Pearson,LAS,Las Vegas,True,,4.805761531060438,3120.724455469559,direct
YYZ,Toronto Pearson,SLC,Salt Lake City,False,DEN,5.54109776027867,2665.9039200666066,connecting
YYZ,Toronto Pearson,SEA,Seattle-Tacoma,True,,5.0329517698006025,3307.0204512364944,direct
YYZ,Toronto Pearson,PDX,Portland,False,YYC,6.555366775925316,3365.9143484272154,connecting
YYZ,Toronto Pearson,SFO,San Francisco,True,,5.4243624563933865,3627.977214242577,direct
YYZ,Toronto Pearson,OAK,Oakland,False,LAS,6.802972501067807,3611.01797672278,connecting
YYZ,Toronto Pearson,SJC,San Jose,False,LAS,6.762144591774405,3603.7656479778066,connecting
YYZ,Toronto Pearson,SMF,Sacramento,False,LAS,6.784204790774336,3517.031017670794,connecting
YYZ,Toronto Pearson,SAN,San Diego,False,PHX,6.471722650095539,3465.7625812871015,connecting
YYZ,Toronto Pearson,FAT,Fresno,False,LAS,6.555761531060438,3453.84438244964,connecting
YYZ,Toronto Pearson,ANC,Anchorage,True,,6.934889350685447,4866.609267562067,direct
YYZ,Toronto Pearson,FAI,Fairbanks,False,YEG,8.280097382476232,4708.682734730473,connecting
YYZ,Toronto Pearson,JNU,Juneau,False,YEG,7.209843672631036,4037.490770355685,connecting
YYZ,Toronto Pearson,MEX,Mexico City,True,,4.959782859401969,3247.021944709614,direct
YYZ,Toronto Pearson,NLU,Felipe Angeles,False,MTY,6.343441354644478,3214.465985154597,connecting
YYZ,Toronto Pearson,GDL,Guadalajara,True,,5.124438225753048,3382.0393451174996,direct
YYZ,Toronto Pearson,MTY,Monterrey,True,,4.3135558063781065,2717.115761230047,direct
YYZ,Toronto Pearson,CUN,Cancun,True,,4.177455125849452,2605.5132031965504,direct
YYZ,Toronto Pearson,TIJ,Tijuana,False,PHX,6.452238716384174,3459.261159352629,connecting
YYZ,Toronto Pearson,PVR,Puerto Vallarta,False,MTY,6.456382991973797,3486.6713125749884,connecting
YYZ,Toronto Pearson,SJD,Los Cabos,False,MTY,6.752122610258969,3572.467702177501,connecting
YYZ,Toronto Pearson,MID,Merida,False,CUN,5.927455125849452,2693.809716290259,connecting
YYZ,Toronto Pearson,QRO,Queretaro,False,MTY,6.213502753493453,3193.601196766614,connecting
YYZ,Toronto Pearson,BJX,Bajio,False,MTY,6.184554414149199,3231.340154694458,connecting
YYZ,Toronto Pearson,HMO,Hermosillo,False,PHX,6.4742315851735395,3218.273030147077,connecting
YYZ,Toronto Pearson,CJS,Ciudad Juarez,False,DFW,5.641802470826501,2695.332350073992,connecting
YYZ,Toronto Pearson,OAX,Oaxaca,False,MEX,6.709782859401969,3374.6569898194753,connecting
YYZ,Toronto Pearson,VER,Veracruz,False,MTY,6.538140539074129,3134.625078715191,connecting
YYZ,Toronto Pearson,PBC,Puebla,False,MTY,6.437229247575665,3238.345452683728,connecting
YYZ,Toronto Pearson,CLE,Cleveland Hopkins,True,,1.55,310.9601479326184,direct
YYZ,Toronto Pearson,PIT,Pittsburgh,True,,1.55,357.82301946692667,direct
YYZ,Toronto Pearson,CVG,Cincinnati-Northern Kentucky,False,DTW,3.3,664.5949128180602,connecting
YYZ,Toronto Pearson,BUF,Buffalo Niagara,True,,1.55,109.2491111827664,direct
YYZ,Toronto Pearson,ROC,Rochester,True,,1.55,169.53310476830353,direct
YYZ,Toronto Pearson,SYR,Syracuse,True,,1.55,291.1614168986074,direct
YYZ,Toronto Pearson,ALB,Albany,False,EWR,3.431018723076308,482.97857664999617,connecting
YYZ,Toronto Pearson,BDL,Hartford Bradley,False,EWR,3.431018723076308,598.1425547766355,connecting
YYZ,Toronto Pearson,PVD,Providence,False,EWR,3.431018723076308,703.7967628669583,connecting
YYZ,Toronto Pearson,PWM,Portland Maine,False,YUL,3.3679919543765795,748.9660294132276,connecting
YYZ,Toronto Pearson,RIC,Richmond,False,EWR,3.431018723076308,713.3322977464867,connecting
YYZ,Toronto Pearson,ORF,Norfolk,False,EWR,3.438378369705663,808.0212696852936,connecting
YYZ,Toronto Pearson,CHS,Charleston,False,CLT,3.9059347754292375,1199.1272268426496,connecting
YYZ,Toronto Pearson,SAV,Savannah,False,CLT,3.9059347754292375,1291.677805355576,connecting
YYZ,Toronto Pearson,JAX,Jacksonville,False,CLT,4.0015539292790665,1477.1935878621439,connecting
YYZ,Toronto Pearson,PBI,Palm Beach,False,ATL,4.723464629427564,1890.1802658471727,connecting
YYZ,Toronto Pearson,RSW,Fort Myers,False,ATL,4.6652993293859275,1915.6942458005271,connecting
YYZ,Toronto Pearson,BHM,Birmingham,False,CLT,4.043047165834047,1282.7464454869394,connecting
YYZ,Toronto Pearson,GSP,Greenville-Spartanburg,False,DTW,3.749947365703094,1001.5630209440083,connecting
YYZ,Toronto Pearson,OKC,Oklahoma City,False,DFW,5.102150263398279,1790.105834263885,connecting
YYZ,Toronto Pearson,TUL,Tulsa,False,DFW,5.102150263398279,1612.5806195693337,connecting
YYZ,Toronto Pearson,OMA,Omaha,False,ORD,3.8692917944790537,1357.522253951417,connecting
YYZ,Toronto Pearson,DSM,Des Moines,False,ORD,3.640292871322747,1171.8732666791282,connecting
YYZ,Toronto Pearson,GRR,Grand Rapids,True,,1.5920717213193383,485.4988114818575,direct
YYZ,Toronto Pearson,FAR,Fargo,False,MSP,4.078581225549258,1388.936021795808,connecting
YYZ,Toronto Pearson,BIS,Bismarck,False,MSP,4.2838079494969445,1684.126854575598,connecting
YYZ,Toronto Pearson,RAP,Rapid City,False,MSP,4.486577215587845,1872.7733048552234,connecting
YYZ,Toronto Pearson,BOI,Boise,False,SEA,7.0149264396406625,2921.731212229267,connecting
YYZ,Toronto Pearson,GEG,Spokane,False,YYC,6.046641132609688,2949.0644142837873,connecting
YYZ,Toronto Pearson,RNO,Reno-Tahoe,False,LAS,6.683050240896985,3337.720588882868,connecting
YYZ,Toronto Pearson,BUR,Burbank,False,LAS,6.555761531060438,3476.33548260047,connecting
YYZ,Toronto Pearson,LGB,Long Beach,False,LAS,6.555761531060438,3480.770685110642,connecting
YYZ,Toronto Pearson,ONT,Ontario California,False,PHX,6.511238421199282,3423.5381201505074,connecting
YYZ,Toronto Pearson,SNA,Orange County,False,PHX,6.537994093726918,3465.9742783378792,connecting
YYZ,Toronto Pearson,PSP,Palm Springs,False,PHX,6.425441277798207,3348.4939129358295,connecting
YYZ,Toronto Pearson,COS,Colorado Springs,False,DEN,5.325521664971812,2156.356891727017,connecting
YYZ,Toronto Pearson,FSD,Sioux Falls,False,ORD,3.9605458286138533,1375.2505899803173,connecting
YYZ,Toronto Pearson,XNA,Northwest Arkansas,False,ORD,4.07865872071688,1493.6414814072607,connecting
YYZ,Toronto Pearson,CUU,Chihuahua,False,MTY,6.32332910690043,2870.8829415626674,connecting
YYZ,Toronto Pearson,CUL,Culiacan,False,MTY,6.427309841960217,3285.5625432769302,connecting
YYZ,Toronto Pearson,MZT,Mazatlan,False,MTY,6.352351128220397,3336.478084718279,connecting
YYZ,Toronto Pearson,LAP,La Paz,False,MTY,6.795385179599997,3543.6244181283155,connecting
YYZ,Toronto Pearson,CEN,Ciudad Obregon,False,MTY,6.712803552704425,3250.1024183646164,connecting
YYZ,Toronto Pearson,AGU,Aguascalientes,False,MTY,6.130244127169299,3215.094869548075,connecting
YYZ,Toronto Pearson,DGO,Durango,False,MTY,6.1015387372573935,3140.3766433702217,connecting
YYZ,Toronto Pearson,TRC,Torreon,False,MTY,6.0635558063781065,2945.035607161089,connecting
YYZ,Toronto Pearson,MLM,Morelia,False,MTY,6.325643178601563,3312.3960497515436,connecting
YYZ,Toronto Pearson,ZIH,Ixtapa-Zihuatanejo,False,MTY,6.635382359563462,3549.779975549446,connecting
YYZ,Toronto Pearson,PXM,Puerto Escondido,False,MEX,6.709782859401969,3504.25540436407,connecting
YYZ,Toronto Pearson,VSA,Villahermosa,False,CUN,6.241227104459091,3111.816856063074,connecting
YYZ,Toronto Pearson,TGZ,Tuxtla Gutierrez,False,CUN,6.3728282407999615,3269.183477700566,connecting
YTZ,Toronto Billy Bishop,YYZ,Toronto Pearson,True,,1.55,19.188036350979782,direct
YTZ,Toronto Billy Bishop,YTZ,Toronto Billy Bishop,False,,0.0,0.0,same airport
YTZ,Toronto Billy Bishop,YUL,Montreal Trudeau,True,,1.6007198489272452,492.5902761203411,direct
YTZ,Toronto Billy Bishop,YHU,Montreal Saint-Hubert,False,YOW,3.3,517.9378963888659,connecting
YTZ,Toronto Billy Bishop,YVR,Vancouver,False,DTW,6.590431029374102,3364.6180424025883,connecting
YTZ,Toronto Billy Bishop,YYC,Calgary,False,DTW,5.819013093783015,2707.417120424021,connecting
YTZ,Toronto Billy Bishop,YEG,Edmonton,False,DTW,5.85582557591262,2707.589664511796,connecting
YTZ,Toronto Billy Bishop,YOW,Ottawa,True,,1.55,350.55245565312873,direct
YTZ,Toronto Billy Bishop,YWG,Winnipeg,False,DTW,4.41732171130561,1522.7211607022123,connecting
YTZ,Toronto Billy Bishop,YXE,Saskatoon,False,YYZ,5.445409456840343,2228.4584799069326,connecting
YTZ,Toronto Billy Bishop,YQR,Regina,False,YYZ,5.223341585450717,2046.7603941911912,connecting
YTZ,Toronto Billy Bishop,YQB,Quebec City,True,,1.8760048471393054,718.3239746542304,direct
YTZ,Toronto Billy Bishop,YYJ,Victoria,False,YYZ,6.860550496612412,3389.6273970366724,connecting
YTZ,Toronto Billy Bishop,YLW,Kelowna,False,YYZ,6.488929900005754,3084.773644868338,connecting
YTZ,Toronto Billy Bishop,YXX,Abbotsford,False,YYZ,6.760151332224495,3307.2699230849016,connecting
YTZ,Toronto Billy Bishop,YQQ,Comox,False,YYZ,6.971793682504045,3480.71817156961,connecting
YTZ,Toronto Billy Bishop,YMM,Fort McMurray,False,YYZ,5.96640884254096,2654.444681626109,connecting
YTZ,Toronto Billy Bishop,YHZ,Halifax,True,,2.549888943782654,1270.9089339017762,direct
YTZ,Toronto Billy Bishop,YYG,Charlottetown,False,YUL,3.8086064549627436,1311.771222435854,connecting
YTZ,Toronto Billy Bishop,YFC,Fredericton,True,,2.273562780850648,1044.3214802975313,direct
YTZ,Toronto Billy Bishop,YSJ,Saint John,False,YUL,3.5482860373433707,1086.6152570979739,connecting
YTZ,Toronto Billy Bishop,YQM,Moncton,True,,2.4516362494797286,1190.3417245733774,direct
YTZ,Toronto Billy Bishop,YYT,St. John's,False,YUL,4.7736114918972525,2107.893217546579,connecting
YTZ,Toronto Billy Bishop,YDF,Deer Lake,False,YUL,4.38260441949406,1789.5155034023626,connecting
YTZ,Toronto Billy Bishop,YQX,Gander,False,YUL,4.6230602288188924,1986.8794609572185,connecting
YTZ,Toronto Billy Bishop,YYR,Goose Bay,False,YUL,4.381578728740065,1756.2129889811845,connecting
YTZ,Toronto Billy Bishop,YHM,Hamilton,False,YOW,3.3,66.73377751045841,connecting
YTZ,Toronto Billy Bishop,YKF,Kitchener-Waterloo,False,YOW,3.3,81.34547534769894,connecting
YTZ,Toronto Billy Bishop,YXU,London,True,,1.55,156.70459268135116,direct
YTZ,Toronto Billy Bishop,YQG,Windsor,True,,1.55,326.3781863359614,direct
YTZ,Toronto Billy Bishop,YQT,Thunder Bay,True,,2.133594562148759,929.5475409619827,direct
YTZ,Toronto Billy Bishop,YSB,Sudbury,True,,1.55,350.88205470074917,direct
YTZ,Toronto Billy Bishop,YAM,Sault Ste. Marie,True,,1.6242328893117777,511.8709692356578,direct
YTZ,Toronto Billy Bishop,YTS,Timmins,True,,1.695375852957759,570.2081994253623,direct
YTZ,Toronto Billy Bishop,YYB,North Bay,True,,1.55,304.13685082672845,direct
YTZ,Toronto Billy Bishop,YBG,Saguenay-Bagotville,False,YOW,3.3450705497399524,832.6268585612869,connecting
YTZ,Toronto Billy Bishop,YZV,Sept-Iles,False,YUL,3.736961369797203,1234.8416183696977,connecting
YTZ,Toronto Billy Bishop,YUY,Rouyn-Noranda,False,YOW,3.3,510.84654680798565,connecting
YTZ,Toronto Billy Bishop,YVO,Val-d'Or,False,YOW,3.3,507.60909917996025,connecting
YTZ,Toronto Billy Bishop,YFB,Iqaluit,False,YOW,5.30785332679638,2341.582234336379,connecting
YTZ,Toronto Billy Bishop,ATL,Atlanta Hartsfield-Jackson,False,DTW,3.918482779868076,1192.8771800745562,connecting
YTZ,Toronto Billy Bishop,LAX,Los Angeles,False,DTW,6.6256139314416025,3512.408605008975,connecting
YTZ,Toronto Billy Bishop,ORD,Chicago O'Hare,False,DTW,3.3,717.9648955785569,connecting
YTZ,Toronto Billy Bishop,MDW,Chicago Midway,False,DTW,3.3,712.4427560886068,connecting
YTZ,Toronto Billy Bishop,DFW,Dallas-Fort Worth,False,DTW,4.684703125731245,1941.3940270347684,connecting
YTZ,Toronto Billy Bishop,DEN,Denver,False,DTW,4.948006670981103,2130.0307152912937,connecting
YTZ,Toronto Billy Bishop,JFK,New York JFK,False,YOW,3.411875565884625,569.8217089402301,connecting
YTZ,Toronto Billy Bishop,EWR,Newark Liberty,False,YOW,3.3954661828890744,540.2356415644167,connecting
YTZ,Toronto Billy Bishop,BOS,Boston Logan,False,YUL,3.3507198489272447,696.0355378288435,connecting
YTZ,Toronto Billy Bishop,BWI,Baltimore-Washington,False,YYZ,3.430151149683181,544.6435451386529,connecting
YTZ,Toronto Billy Bishop,MIA,Miami,False,DTW,5.002780538198142,1984.5353376439375,connecting
YTZ,Toronto Billy Bishop,CLT,Charlotte Douglas,False,DTW,3.73294099077175,944.9943144695003,connecting
YTZ,Toronto Billy Bishop,DTW,Detroit Metro,True,,1.55,358.54263465233765,direct
YTZ,Toronto Billy Bishop,MSP,Minneapolis-Saint Paul,False,DTW,3.7842115536823733,1108.5614176637953,connecting
YTZ,Toronto Billy Bishop,MKE,Milwaukee,False,DTW,3.3,691.8784061374056,connecting
YTZ,Toronto Billy Bishop,STL,St. Louis,False,DTW,3.612729785203163,1065.5699789910939,connecting
YTZ,Toronto Billy Bishop,SDF,Louisville,False,DTW,3.35092949477184,806.7785347277701,connecting
YTZ,Toronto Billy Bishop,CMH,Columbus,False,DTW,3.3,496.38223090749074,connecting
YTZ,Toronto Billy Bishop,IND,Indianapolis,False,DTW,3.3,718.8920129390699,connecting
YTZ,Toronto Billy Bishop,IAH,Houston Intercontinental,False,DTW,4.860117036569234,2069.659131634195,connecting
YTZ,Toronto Billy Bishop,PHX,Phoenix Sky Harbor,False,DTW,6.0230270643089625,3030.871118823312,connecting
YTZ,Toronto Billy Bishop,LAS,Las Vegas,False,DTW,6.174205994958939,3138.769811864386,connecting
YTZ,Toronto Billy Bishop,SEA,Seattle-Tacoma,False,DTW,6.521541712788574,3326.104927710309,connecting
YTZ,Toronto Billy Bishop,SFO,San Francisco,False,DTW,6.819986732446591,3646.7304726627235,connecting
YTZ,Toronto Billy Bishop,ANC,Anchorage,False,DTW,8.593494822165958,4882.8048891129265,connecting
YTZ,Toronto Billy Bishop,MEX,Mexico City,False,DTW,6.32687930529683,3254.737596360186,connecting
YTZ,Toronto Billy Bishop,GDL,Guadalajara,False,DTW,6.470502317098983,3392.1048808413843,connecting
YTZ,Toronto Billy Bishop,MTY,Monterrey,False,DTW,5.656791644015378,2727.646505651086,connecting
YTZ,Toronto Billy Bishop,CUN,Cancun,False,DTW,5.6499886479585255,2605.8305294475535,connecting
YTZ,Toronto Billy Bishop,CLE,Cleveland Hopkins,False,DTW,3.3,318.08119409166994,connecting
YTZ,Toronto Billy Bishop,PIT,Pittsburgh,False,DTW,3.3,355.58661508179256,connecting
YTZ,Toronto Billy Bishop,CVG,Cincinnati-Northern Kentucky,False,DTW,3.3,672.7716248582958,connecting
YTZ,Toronto Billy Bishop,BUF,Buffalo Niagara,False,YOW,3.3,93.49473350097855,connecting
YTZ,Toronto Billy Bishop,ROC,Rochester,False,YOW,3.3,150.40710752912065,connecting
YTZ,Toronto Billy Bishop,SYR,Syracuse,False,YOW,3.3,272.05810003316435,connecting
YTZ,Toronto Billy Bishop,PWM,Portland Maine,False,YUL,3.3507198489272447,730.8995503332758,connecting
YTZ,Toronto Billy Bishop,GSP,Greenville-Spartanburg,False,DTW,3.749947365703094,1000.817514725194,connecting
YTZ,Toronto Billy Bishop,DSM,Des Moines,False,DTW,3.794234989104857,1189.50933168212,connecting
YTZ,Toronto Billy Bishop,GRR,Grand Rapids,False,DTW,3.3,502.95858216272615,connecting
YUL,Montreal Trudeau,YYZ,Toronto Pearson,True,,1.6179919543765793,506.753402588795,direct
YUL,Montreal Trudeau,YTZ,Toronto Billy Bishop,True,,1.6007198489272452,492.5902761203411,direct
YUL,Montreal Trudeau,YUL,Montreal Trudeau,False,,0.0,0.0,same airport
YUL,Montreal Trudeau,YHU,Montreal Saint-Hubert,True,,1.55,25.779650687743676,direct
YUL,Montreal Trudeau,YVR,Vancouver,True,,5.490126139083637,3681.9034340485828,direct
YUL,Montreal Trudeau,YYC,Calgary,True,,4.664168541966228,3004.6182044123075,direct
YUL,Montreal Trudeau,YEG,Edmonton,True,,4.6204267019152,2968.7498955704637,direct
YUL,Montreal Trudeau,YOW,Ottawa,True,,1.55,151.4650104593834,direct
YUL,Montreal Trudeau,YWG,Winnipeg,True,,3.2175134892018264,1818.3610611454978,direct
YUL,Montreal Trudeau,YXE,Saskatoon,False,YWG,5.279604696908138,2500.7061821559505,connecting
YUL,Montreal Trudeau,YQR,Regina,False,YWG,5.06608007611624,2349.8232751700866,connecting
YUL,Montreal Trudeau,YQB,Quebec City,True,,1.55,232.97082528029114,direct
YUL,Montreal Trudeau,YYJ,Victoria,False,YYC,6.752052852125618,3713.2765492641706,connecting
YUL,Montreal Trudeau,YLW,Kelowna,False,YYC,6.414168541966228,3396.553830046921,connecting
YUL,Montreal Trudeau,YXX,Abbotsford,False,YWG,6.624136392733922,3627.7885294124285,connecting
YUL,Montreal Trudeau,YQQ,Comox,False,YYC,6.822524340905127,3789.3699236361194,connecting
YUL,Montreal Trudeau,YCD,Nanaimo,False,YYC,6.766164059492804,3734.350047113269,connecting
YUL,Montreal Trudeau,YKA,Kamloops,False,YYC,6.417265570021782,3458.1422264476005,connecting
YUL,Montreal Trudeau,YXS,Prince George,False,YEG,6.55633693806703,3565.8759135684004,connecting
YUL,Montreal Trudeau,YMM,Fort McMurray,False,YYZ,6.03440079691754,2852.5209177604766,connecting
YUL,Montreal Trudeau,YQU,Grande Prairie,False,YEG,6.3704267019152,3314.7139977476018,connecting
YUL,Montreal Trudeau,YQL,Lethbridge,False,YEG,6.3704267019152,2933.6378640797393,connecting
YUL,Montreal Trudeau,YBR,Brandon,False,YWG,4.967513489201826,2011.6914028391902,connecting
YUL,Montreal Trudeau,YHZ,Halifax,True,,1.9807093381115772,804.1816572514933,direct
